"school_code","district_code","district","school","free_reduced_price_meal_eligibility","2011_12","2012_13","2013_14","2014_15","2015_16"
"2079412","2070012","Regional School District 07","Intensive Learning Program","Eligible For Reduced Lunch","","*","*","",""
"2079212","2070012","Regional School District 07","LINKS","Eligible For Free Lunch","*","*","*","*",""
"2079212","2070012","Regional School District 07","LINKS","Not Eligible For Lunch","*","*","*","*",""
"2079212","2070012","Regional School District 07","LINKS","Eligible For Reduced Lunch","*","*","*","",""
"2079212","2070012","Regional School District 07","Links","Eligible For Free Lunch","","","","","*"
"2079212","2070012","Regional School District 07","Links","Not Eligible For Lunch","","","","","*"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","Eligible For Free Lunch","*","*","*","*","*"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","Not Eligible For Lunch","23.0","5.9","5.6","4.6","*"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","Eligible For Reduced Lunch","*","*","*","*","*"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","Eligible For Free Lunch","*","*","*","*","*"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","Not Eligible For Lunch","3.3","*","*","*","*"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","Eligible For Reduced Lunch","*","*","*","*","*"
"2079312","2070012","Regional School District 07","STEP","Eligible For Free Lunch","*","*","*","*","*"
"2079312","2070012","Regional School District 07","STEP","Not Eligible For Lunch","81.8","*","*","*","*"
"2079312","2070012","Regional School District 07","STEP","Eligible For Reduced Lunch","*","","","",""
"2086112","2080012","Regional School District 08","RHAM High School","Eligible For Free Lunch","*","*","*","*","*"
"2086112","2080012","Regional School District 08","RHAM High School","Not Eligible For Lunch","15.1","14.4","15.1","9.8","7.1"
"2086112","2080012","Regional School District 08","RHAM High School","Eligible For Reduced Lunch","*","*","*","*","*"
"2085112","2080012","Regional School District 08","RHAM Middle School","Eligible For Free Lunch","*","*","*","*","*"
"2085112","2080012","Regional School District 08","RHAM Middle School","Not Eligible For Lunch","15.1","19.9","4.4","13.6","2.1"
"2085112","2080012","Regional School District 08","RHAM Middle School","Eligible For Reduced Lunch","*","*","*","*","*"
"2086212","2080012","Regional School District 08","Region Alternative High School","Not Eligible For Lunch","","*","*","",""
"2096112","2090012","Regional School District 09","Joel Barlow High School","Eligible For Free Lunch","*","*","*","*","*"
"2096112","2090012","Regional School District 09","Joel Barlow High School","Not Eligible For Lunch","13.5","12.9","9.8","8.9","9.1"
"2096112","2090012","Regional School District 09","Joel Barlow High School","Eligible For Reduced Lunch","*","*","*","*","*"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","Eligible For Free Lunch","*","*","*","*","*"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","Not Eligible For Lunch","2.3","4.5","*","*","*"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","Eligible For Reduced Lunch","*","*","0.0","*","*"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","Eligible For Free Lunch","*","*","*","*","*"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","Not Eligible For Lunch","*","4.1","5.8","3.6","*"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","Eligible For Reduced Lunch","*","*","*","*","*"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","Eligible For Free Lunch","*","*","*","*","*"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","Not Eligible For Lunch","0.0","2.5","3.1","*","*"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","Eligible For Reduced Lunch","*","*","*","*","*"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","Eligible For Free Lunch","*","*","*","*","*"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","Not Eligible For Lunch","22.3","6.3","14.7","13.2","12.0"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","Eligible For Reduced Lunch","*","*","*","*","*"
"2116112","2110012","Regional School District 11","Parish Hill High School","Eligible For Free Lunch","*","*","11.3","*","*"
"2116112","2110012","Regional School District 11","Parish Hill High School","Not Eligible For Lunch","5.2","7.8","*","*","9.0"
"2116112","2110012","Regional School District 11","Parish Hill High School","Eligible For Reduced Lunch","*","*","*","*","*"
"2120212","2120012","Regional School District 12","Booth Free School","Eligible For Free Lunch","*","*","*","*","*"
"2120212","2120012","Regional School District 12","Booth Free School","Not Eligible For Lunch","*","*","*","*","*"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","Eligible For Free Lunch","*","*","","",""
"2126112","2120012","Regional School District 12","Shepaug Valley High School","Not Eligible For Lunch","7.9","10.6","","",""
"2126112","2120012","Regional School District 12","Shepaug Valley High School","Eligible For Reduced Lunch","*","*","","",""
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","Eligible For Free Lunch","*","*","","",""
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","Not Eligible For Lunch","*","*","","",""
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","Eligible For Reduced Lunch","*","*","","",""
"2120312","2120012","Regional School District 12","Shepaug Valley School","Eligible For Free Lunch","","","*","*","*"
"2120312","2120012","Regional School District 12","Shepaug Valley School","Not Eligible For Lunch","","","7.0","9.4","6.3"
"2120312","2120012","Regional School District 12","Shepaug Valley School","Eligible For Reduced Lunch","","","*","*","*"
"2120112","2120012","Regional School District 12","The Burnham School","Eligible For Free Lunch","*","","*","*","*"
"2120112","2120012","Regional School District 12","The Burnham School","Not Eligible For Lunch","*","8.7","*","*","*"
"2120412","2120012","Regional School District 12","Washington Primary School","Eligible For Free Lunch","*","*","*","*","*"
"2120412","2120012","Regional School District 12","Washington Primary School","Not Eligible For Lunch","*","*","*","*","*"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","Eligible For Free Lunch","*","*","*","*","*"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","Not Eligible For Lunch","6.2","4.8","4.2","5.7","7.7"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","Eligible For Reduced Lunch","*","*","*","*","*"
"2130212","2130012","Regional School District 13","Francis E. Korn School","Eligible For Free Lunch","*","*","*","*","*"
"2130212","2130012","Regional School District 13","Francis E. Korn School","Not Eligible For Lunch","*","*","*","*","0.0"
"2130212","2130012","Regional School District 13","Francis E. Korn School","Eligible For Reduced Lunch","*","*","*","","*"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","Eligible For Free Lunch","*","*","*","*","*"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","Not Eligible For Lunch","3.3","5.1","*","*","3.1"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","Eligible For Reduced Lunch","*","*","*","*","*"
"2130112","2130012","Regional School District 13","Frederick Brewster School","Eligible For Free Lunch","*","*","*","*","*"
"2130112","2130012","Regional School District 13","Frederick Brewster School","Not Eligible For Lunch","*","*","*","*","*"
"2130112","2130012","Regional School District 13","Frederick Brewster School","Eligible For Reduced Lunch","*","*","*","*","*"
"2130512","2130012","Regional School District 13","John Lyman School","Eligible For Free Lunch","*","*","*","*","*"
"2130512","2130012","Regional School District 13","John Lyman School","Not Eligible For Lunch","3.1","*","2.5","*","*"
"2130512","2130012","Regional School District 13","John Lyman School","Eligible For Reduced Lunch","*","*","*","*","*"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","Eligible For Free Lunch","*","*","*","*","*"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","Not Eligible For Lunch","5.0","4.7","*","*","2.4"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","Eligible For Reduced Lunch","*","*","*","*","*"
"2130312","2130012","Regional School District 13","Middlesex Transition Academy","Not Eligible For Lunch","","","","31.8","*"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","Eligible For Free Lunch","*","*","*","*","*"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","Not Eligible For Lunch","5.2","*","*","*","3.5"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","Eligible For Reduced Lunch","*","*","*","*","*"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","Eligible For Free Lunch","*","*","*","*","*"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","Not Eligible For Lunch","*","4.5","3.5","*","*"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","Eligible For Reduced Lunch","*","*","*","*","*"
"2140312","2140012","Regional School District 14","Nonnewaug Chiefs Alternative Program","Not Eligible For Lunch","","","","*","*"
"2146112","2140012","Regional School District 14","Nonnewaug High School","Eligible For Free Lunch","*","*","*","*","*"
"2146112","2140012","Regional School District 14","Nonnewaug High School","Not Eligible For Lunch","0.9","*","7.8","1.0","5.4"
"2146112","2140012","Regional School District 14","Nonnewaug High School","Eligible For Reduced Lunch","*","*","*","*","*"
"2140412","2140012","Regional School District 14","Region 14 Transition Academy","Not Eligible For Lunch","","","","","*"
"2145112","2140012","Regional School District 14","Woodbury Middle School","Eligible For Free Lunch","*","*","*","*","*"
"2145112","2140012","Regional School District 14","Woodbury Middle School","Not Eligible For Lunch","3.1","6.5","7.9","0.0","3.8"
"2145112","2140012","Regional School District 14","Woodbury Middle School","Eligible For Reduced Lunch","*","*","*","*","*"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","Eligible For Free Lunch","*","*","*","*","*"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","Not Eligible For Lunch","5.1","5.6","*","3.3","1.8"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","Eligible For Reduced Lunch","*","*","*","*","*"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","Eligible For Free Lunch","*","*","*","*","*"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","Not Eligible For Lunch","*","4.3","3.5","*","*"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","Eligible For Reduced Lunch","*","*","*","*","*"
"2150112","2150012","Regional School District 15","MIJ Program","Eligible For Free Lunch","","","","*","*"
"2150112","2150012","Regional School District 15","MIJ Program","Not Eligible For Lunch","","","","*","*"
"2150112","2150012","Regional School District 15","MIJ Program","Eligible For Reduced Lunch","","","","","*"
"2155212","2150012","Regional School District 15","Memorial Middle School","Eligible For Free Lunch","*","*","*","*","*"
