"",,,,,"2011-12",,"2012-13",,"2013-14",,"2014-15",,"2015-16",
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*",8,7.2,6,5.1
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Eligible for Free or Reduced-Price Meals",20,15.6,16,11.2,21,14.7,13,10.5,18,14.4
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Eligible for Free or Reduced-Price Meals",27,18.0,30,19.2,27,16.0,18,10.7,15,8.6
"Newington School District","=""0940011""","Newington High School","=""0946111""","Eligible for Free or Reduced-Price Meals",63,22.3,63,19.9,69,23.3,63,20.1,52,18.0
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Eligible for Free or Reduced-Price Meals","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Eligible for Free or Reduced-Price Meals",16,12.9,11,9.6,12,10.2,24,18.9,23,16.7
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Eligible for Free or Reduced-Price Meals",8,10.4,6,7.4,"*","*","*","*","*","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*","N/A","N/A","*","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Eligible for Free or Reduced-Price Meals","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","N/A","N/A","N/A","*","*","*","*"
"Norfolk School District","=""0980011""","Bridges II","=""0989211""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A"
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""","Eligible for Free or Reduced-Price Meals","N/A","N/A","*","*","N/A","N/A","*","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Eligible for Free or Reduced-Price Meals",28,23.7,25,25.5,35,29.2,34,27.2,23,21.3
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","Eligible for Free or Reduced-Price Meals",22,22.4,16,17.2,10,10.5,8,8.6,10,11.1
"North Branford School District","=""0990011""","School to Work Program","=""0999011""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*","N/A","N/A","N/A","N/A"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*","*","*","N/A","N/A"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Eligible for Free or Reduced-Price Meals",24,15.0,45,24.1,29,17.4,23,14.9,22,14.8
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","Eligible for Free or Reduced-Price Meals",10,11.1,10,9.8,14,13.2,15,14.4,19,13.4
"North Haven School District","=""1010011""","North Haven Transition Partnership","=""1010111""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*","*","*","N/A","N/A"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Eligible for Free or Reduced-Price Meals",11,40.7,10,25.0,7,17.5,8,22.2,6,15.4
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*","*","*",6,16.7
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Eligible for Free or Reduced-Price Meals",161,20.9,163,21.2,126,15.8,114,13.3,118,13.6
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Eligible for Free or Reduced-Price Meals","*","*","*","*","N/A","N/A","*","*","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Eligible for Free or Reduced-Price Meals","*","*",9,8.3,"*","*","N/A","N/A","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Eligible for Free or Reduced-Price Meals","*","*",6,3.1,9,4.5,"*","*",7,3.8
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*","N/A","N/A","*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Eligible for Free or Reduced-Price Meals",6,1.6,6,1.5,"N/A","N/A","N/A","N/A","*","*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*","N/A","N/A","*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Eligible for Free or Reduced-Price Meals",13,5.1,"*","*","*","*","N/A","N/A","N/A","N/A"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","Eligible for Free or Reduced-Price Meals","N/A","N/A","*","*","*","*","N/A","N/A","*","*"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Eligible for Free or Reduced-Price Meals",51,19.8,53,21.1,32,12.3,26,8.8,37,11.2
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Eligible for Free or Reduced-Price Meals",172,30.3,175,29.6,126,19.9,106,16.1,95,14.4
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Eligible for Free or Reduced-Price Meals",29,48.3,25,38.5,19,33.9,13,21.7,29,34.1
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Eligible for Free or Reduced-Price Meals",79,24.0,63,17.9,47,11.6,53,12.2,52,11.7
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Eligible for Free or Reduced-Price Meals",26,12.1,34,14.8,36,15.7,29,11.5,32,12.3
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*","N/A","N/A","*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","Eligible for Free or Reduced-Price Meals",8,2.7,11,3.4,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","Eligible for Free or Reduced-Price Meals",9,3.5,"*","*","*","*","*","*","N/A","N/A"
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","Eligible for Free or Reduced-Price Meals",90,28.2,71,20.7,98,27.3,81,20.6,89,22.2
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Alternative Pathways to Success","=""9010322""","Eligible for Free or Reduced-Price Meals","N/A","N/A","*","*","*","*","*","*",10,"*"
"Norwich Free Academy District","=""9010022""","LEAD (Life Skills, Education and Adult Development)","=""9010122""","Eligible for Free or Reduced-Price Meals","*","*","*","*","N/A","N/A","*","*","N/A","*"
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""","Eligible for Free or Reduced-Price Meals","N/A","N/A","*","*",6,"*","*","*",10,"*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Eligible for Free or Reduced-Price Meals",159,28.5,212,28.0,187,21.9,205,18.8,196,16.5
"Norwich School District","=""1040011""","ABA Autism Program","=""1040411""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Norwich School District","=""1040011""","Case Street Early Learning Center at DTZ","=""1040211""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""","Eligible for Free or Reduced-Price Meals",24,61.5,15,50.0,14,66.7,"N/A","N/A","N/A","N/A"
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*","*","*","N/A","N/A"
"Norwich School District","=""1040011""","IRS Program at Moriarty","=""1040911""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Norwich School District","=""1040011""","IRS Program at Uncas","=""1040711""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","Eligible for Free or Reduced-Price Meals",21,6.1,20,5.7,8,2.7,"*","*","*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","Eligible for Free or Reduced-Price Meals",118,25.3,106,22.3,66,14.8,58,11.2,99,16.6
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Eligible for Free or Reduced-Price Meals",10,3.0,18,5.2,20,7.4,18,6.4,20,6.3
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Eligible for Free or Reduced-Price Meals",8,3.1,"*","*",6,3.1,"*","*","N/A","N/A"
"Norwich School District","=""1040011""","Special Needs Program","=""1040511""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Eligible for Free or Reduced-Price Meals",90,24.1,90,25.3,71,19.7,75,19.0,78,29.7
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Eligible for Free or Reduced-Price Meals",40,63.5,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Eligible for Free or Reduced-Price Meals","*","*","N/A","N/A","*","*",6,2.7,"*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Eligible for Free or Reduced-Price Meals",37,13.0,35,14.8,25,10.9,12,5.8,8,4.1
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Eligible for Free or Reduced-Price Meals",9,3.2,6,2.2,10,4.2,17,6.4,18,6.2
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Eligible for Free or Reduced-Price Meals",15,6.6,17,7.2,13,7.4,32,16.6,9,4.4
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Eligible for Free or Reduced-Price Meals",8,6.5,6,4.2,12,10.2,8,7.3,"*","*"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Eligible for Free or Reduced-Price Meals",7,7.9,7,6.9,"*","*","N/A","N/A","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Eligible for Free or Reduced-Price Meals",8,12.3,16,20.8,11,14.9,9,14.5,9,12.7
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","*","*","*","*","N/A","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","*","N/A","N/A","N/A","*","N/A","*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Eligible for Free or Reduced-Price Meals",6,10.7,"*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Eligible for Free or Reduced-Price Meals","*","*",6,15.0,"*","*",7,12.1,"*","*"
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Eligible for Free or Reduced-Price Meals",46,27.2,33,15.6,29,14.7,45,18.2,54,19.7
"Path Academy District","=""2930013""","Path Academy","=""2930113""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A",44,41.1,18,14.6
"Plainfield School District","=""1090011""","Early Childhood Center","=""1098011""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","*","*","*","*","*","*"
