school_code,district_code,school,type,district,street,city,state,zip,phone,fax,website,education_program,program_type,inter_district_magnet,pre_kindergarten,kindergarten,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12
2428014,2420014,EdAdvance Headstart,Program,EdAdvance,"355 Goshen Rd., P.O. Box 909",Litchfield,CT,06759,860-567-0863,,www.,,Pre-Kindergarten,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2429014,2420014,The ACCESS School at The Danuta M. Thibodeau Education Center,Program,EdAdvance,103 Miry Brook Road,Danbury,CT,06810,203-205-0000,,,,Special Education,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
480111,0480011,Center School,Public Schools,Ellington School District,49 Main St.,Ellington,CT,06029,860-896-2315,,www.ellingtonschools.org,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480211,0480011,Crystal Lake School,Public Schools,Ellington School District,59 South Road,Ellington,CT,06029-3020,860-896-2322,,www.ellingtonschools.org,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486111,0480011,Ellington High School,Public Schools,Ellington School District,37 Maple St.,Ellington,CT,06029-3333,860-896-2352,,www.ellingtonschools.org,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
485111,0480011,Ellington Middle School,Public Schools,Ellington School District,46 Middle Butcher Rd.,Ellington,CT,06029,860-896-2339,,www.ellingtonschools.org,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
480011,0480011,Ellington School District,Public School Districts,Ellington School District,47 Main Street,Ellington,CT,06029,860-896-2300,860-896-2312,www.ellingtonschools.org,,,,,,,,,,,,,,,,,
480711,0480011,Windermere Intermediate School,Public Schools,Ellington School District,2 Abbott Rd.,Ellington,CT,06029-3800,860-896-2329,,www.ellingtonschools.org,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
480611,0480011,Windermere School,Public Schools,Ellington School District,2 Abbott Rd.,Ellington,CT,06029-3800,860-896-2329,,www.ellingtonschools.org,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
480311,0480011,Windermere School Program for Alternative Learning K-5,Program,Ellington School District,2 Abbott Rd.,Ellington,CT,06029-3800,860-896-2329,,www.ellingtonschools.org,,Special Education,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2890113,2890013,Elm City College Preparatory School,Public Charter Schools,Elm City College Preparatory School District,407 James Street,New Haven,CT,06513,203-772-7010,203-498-0712,www.achievementfirst.org,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2890013,2890013,Elm City College Preparatory School District,Public Charter School Districts,Elm City College Preparatory School District,234 Greene St.,New Haven,CT,06511,203-498-0702,,,,,,,,,,,,,,,,,,,
2910113,2910013,Elm City Montessori School,Public Charter Schools,Elm City Montessori School District,375 Quinnipiac Avenue,New Haven,CT,06513,203-903-4031,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2910013,2910013,Elm City Montessori School District,Public Charter School Districts,Elm City Montessori School District,95 Howard Ave.,New Haven,CT,06519,203-903-4031,,,,,,,,,,,,,,,,,,,
490217,0490011,ENFIELD/LV,Adult Education Providers,Enfield School District,170 Elm Street,Enfield,CT,06082,860-253-3038,860-763-2059,www.enfieldschools.org,,,,,,,,,,,,,,,,,
492211,0490011,EPS Integrated Pre-Kindergarten,Public Schools,Enfield School District,117 Post Office Road,Enfield,CT,06082,860-253-4709,860-253-4735,www.enfieldschools.org,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491011,0490011,EPS PK STEAM Academy,Public Schools,Enfield School District,117 Post Office Road,Enfield,CT,06082,860-253-6549,860-253-6515,www.enfieldschools.org,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490511,0490011,Edgar H. Parkman - Autism Spectrum Disorder (ASD),Program,Enfield School District,165 Weymouth Road,Enfield,CT,06082,860-253-4709,860-253-4735,www.enfieldschools.org,,Special Education,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491311,0490011,Edgar H. Parkman School,Public Schools,Enfield School District,165 Weymouth Rd.,Enfield,CT,06082-6200,860-253-6570,,www.enfieldschools.org,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491411,0490011,Eli Whitney - Intermediate Adaptive Learning (IAL),Program,Enfield School District,94 Middle Road,Enfield,CT,06082,860-253-4709,860-253-4735,www.enfieldschools.org,,Special Education,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491611,0490011,Eli Whitney School,Public Schools,Enfield School District,94 Middle Rd.,Enfield,CT,06082-4544,860-763-7540,860-763-7547,www.enfieldschools.org,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490117,0490011,Enfield Adult Education,Adult Education Providers,Enfield School District,124 North Maple Street,Enfield,CT,06082,860-763-7032,860-763-7034,www.enfieldschools.org,,,,,,,,,,,,,,,,,
490111,0490011,Enfield High - Adaptive Learning Program (ALP),Program,Enfield School District,1264 Enfield Street,Enfield,CT,06082,860-253-6516,860-253-4735,www.enfieldschools.org,,Special Education,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
496111,0490011,Enfield High School,Public Schools,Enfield School District,1264 Enfield St.,Enfield,CT,06082-4919,860-253-5540,,www.enfieldschools.org,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
490011,0490011,Enfield School District,Public School Districts,Enfield School District,27 Shaker Road,Enfield,CT,06082,860-253-6500,,www.enfieldschools.org,,,,,,,,,,,,,,,,,
490311,0490011,Enfield Street - Autism Spectrum Disorder (ASD),Program,Enfield School District,1318 Enfield Street,Enfield,CT,06082,860-253-4709,860-253-4735,www.enfieldschools.org,,Special Education,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490211,0490011,Enfield Street School,Public Schools,Enfield School District,1318 Enfield St.,Enfield,CT,06082-4912,860-253-6565,,www.enfieldschools.org,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499011,0490011,Enfield Transitional Learning Academy,Program,Enfield School District,1010 Enfield St.,Enfield,CT,06082-3653,860-978-2514,860-253-6506,www.enfieldschools.org,,Transition Community-Based,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
490411,0490011,Hazardville Memorial School,Public Schools,Enfield School District,68 North Maple St.,Enfield,CT,06082-3904,860-763-7500,860-763-7507,www.enfieldschools.org,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498011,0490011,Head Start Program,Program,Enfield School District,1270 Enfield St.,Enfield,CT,06082,860-253-6470,860-253-6472,www.enfieldschools.org,,Pre-Kindergarten,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490611,0490011,Henry Barnard - Educational Counseling Program (ECP),Program,Enfield School District,27 Shaker Road,Enfield,CT,06082,860-253-4709,860-253-4735,www.enfieldschools.org,,Special Education,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491811,0490011,Henry Barnard School,Public Schools,Enfield School District,27 Shaker Rd.,Enfield,CT,06082-3199,860-253-6540,,www.enfieldschools.org,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490911,0490011,John F. Kennedy - Adaptive Learning Program (ALP),Program,Enfield School District,155 Raffia Road,Enfield,CT,06082,860-253-6516,860-253-4735,www.enfieldschools.org,,Special Education,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
495211,0490011,John F. Kennedy Middle School,Public Schools,Enfield School District,155 Raffia Rd.,Enfield,CT,06082-5679,860-763-8855,860-763-8888,www.enfieldschools.org,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
490811,0490011,Nathan Hale - Primary Adaptive Learning (PAL),Program,Enfield School District,5 Taylor Road,Enfield,CT,06082,860-253-4709,860-253-4735,www.enfieldschools.org,,Special Education,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491111,0490011,Nathan Hale School,Public Schools,Enfield School District,5 Taylor Rd.,Enfield,CT,06082-4001,860-763-8899,860-763-8897,www.enfieldschools.org,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490711,0490011,Prudence Crandall - Educational Counseling Program (ECP),Program,Enfield School District,150 Brainard Road,Enfield,CT,06082,860-253-4709,860-253-4735,www.enfieldschools.org,,Special Education,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491511,0490011,Prudence Crandall School,Public Schools,Enfield School District,150 Brainard Rd.,Enfield,CT,06082-2649,860-253-6464,,www.enfieldschools.org,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500111,0500011,Essex Elementary School,Public Schools,Essex School District,108 Main St.,Centerbrook,CT,06409-1099,860-767-8215,,www.reg4.k12.ct.us,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
500011,0500011,Essex School District,Public School Districts,Essex School District,1 Winthrop Road,Deep River,CT,06417,860-526-2417,,www.region4schools.com,,,,,,,,,,,,,,,,,
2726113,2720013,Explorations,Public Charter Schools,Explorations District,71 Spencer St.,Winsted,CT,06098,860-738-9070,860-738-9092,www.ExplorationsCS.com,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2720013,2720013,Explorations District,Public Charter School Districts,Explorations District,71 Spencer St.,Winsted,CT,06098,860-738-9070,,www.ExplorationsCS.com,,,,,,,,,,,,,,,,,
510211,0510011,Burr Elementary School,Public Schools,Fairfield School District,1960 Burr St.,Fairfield,CT,06824,203-255-7385,,fairfieldschools.org/schools/burr/,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510111,0510011,Dwight Elementary School,Public Schools,Fairfield School District,1600 Redding Rd.,Fairfield,CT,06824,203-255-8312,,fairfieldschools.org/schools/dwt/,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518011,0510011,Early Childhood Center,Program,Fairfield School District,755 Melville Ave.,Fairfield,CT,06825,203-255-8380,,fairfieldschools.org/schools/ecc/,,Pre-Kindergarten,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516011,0510011,Fairfield Ludlowe High School,Public Schools,Fairfield School District,785 Unquowa Rd.,Fairfield,CT,06824,203-255-7201,,fairfieldschools.org/schools/flhs/,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
510011,0510011,Fairfield School District,Public School Districts,Fairfield School District,"501 Kings Highway East, Suite 210",Fairfield,CT,06825,203-255-8371,,fairfieldschools.org/,,,,,,,,,,,,,,,,,
510511,0510011,Fairfield School/Community Partnership,Program,Fairfield School District,755 Melville Ave,Fairfield,CT,06825,203-255-8384,,fairfieldschools.org,,Transition Community-Based,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
516211,0510011,Fairfield Warde High School,Public Schools,Fairfield School District,755 Melville Ave.,Fairfield,CT,06825,203-255-8449,,fairfieldschools.org/schools/fwhs/,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
515211,0510011,Fairfield Woods Middle School,Public Schools,Fairfield School District,1115 Fairfield Woods Rd.,Fairfield,CT,06824,203-255-8334,,fairfieldschools.org/schools/fwms/,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
510411,0510011,Holland Hill School,Public Schools,Fairfield School District,105 Meadowcroft Road,Fairfield,CT,06824,203-255-8314,,fairfieldschools.org/schools/hh/,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511711,0510011,Jennings School,Public Schools,Fairfield School District,31 Palm Dr.,Fairfield,CT,06824,203-255-8316,,fairfieldschools.org/schools/jen/,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510611,0510011,McKinley School,Public Schools,Fairfield School District,60 Thompson St.,Fairfield,CT,06825,203-255-8318,,fairfieldschools.org/schools/mck/,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510711,0510011,Mill Hill School,Public Schools,Fairfield School District,635 Mill Hill Terrace,Southport,CT,06890,203-255-8320,,fairfieldschools.org/schools/mh/,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511611,0510011,North Stratfield School,Public Schools,Fairfield School District,190 Putting Green Rd.,Fairfield,CT,06825,203-255-8322,,fairfieldschools.org/schools/ns/,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511811,0510011,Osborn Hill School,Public Schools,Fairfield School District,760 Stillson Rd.,Fairfield,CT,06824,203-255-8340,,fairfieldschools.org/schools/oh/,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511211,0510011,Riverfield School,Public Schools,Fairfield School District,1625 Mill Plain Rd.,Fairfield,CT,06824,203-255-8328,,fairfieldschools.org/schools/riv/,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515311,0510011,Roger Ludlowe Middle School,Public Schools,Fairfield School District,689 Unquowa Rd.,Fairfield,CT,06824,203-255-8345,,fairfieldschools.org/schools/rlms/,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
511311,0510011,Sherman School,Public Schools,Fairfield School District,250 Fern St.,Fairfield,CT,06824,203-255-8330,,fairfieldschools.org/schools/sherm/,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511411,0510011,Stratfield School,Public Schools,Fairfield School District,1407 Melville Ave.,Fairfield,CT,06825,203-255-8332,,fairfieldschools.org/schools/strat/,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515111,0510011,Tomlinson Middle School,Public Schools,Fairfield School District,200 Unquowa Rd.,Fairfield,CT,06824,203-255-8336,,fairfieldschools.org/schools/tms/,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
510311,0510011,Walter Fitzgerald Campus,Program,Fairfield School District,108 Biro Street,Fairfield,CT,06825,203-255-8384,203-255-4566,fairfieldschools.org/schools/wfc/,,Alternative,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
520411,0520011,East Farms School,Public Schools,Farmington School District,25 Wolf Pit Rd.,Farmington,CT,06032-2434,860-674-9519,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520117,0520011,Farmington Adult Education,Adult Education Providers,Farmington School District,1 Monteith Drive,Farmington,CT,06032,860-404-0290,860-404-0294,www.fpsct.org/fce,,,,,,,,,,,,,,,,,
520611,0520011,Farmington Alternative High School,Program,Farmington School District,19 School Street,Unionville,CT,06085,860-673-2514,,www.fpsct.org,,Alternative,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
528011,0520011,Farmington Collaborative PK,Program,Farmington School District,20 Wolf Pit Rd.,Farmington,CT,06032-2435,860-677-2683,,www.fpsct.org,,Pre-Kindergarten,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526111,0520011,Farmington High School,Public Schools,Farmington School District,10 Monteith Dr,Farmington,CT,06032-1052,860-673-2514,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
520011,0520011,Farmington School District,Public School Districts,Farmington School District,One Monteith Drive,Farmington,CT,06032,860-673-8270,,www.fpsct.org,,,,,,,,,,,,,,,,,
525111,0520011,Irving A. Robbins Middle School,Public Schools,Farmington School District,20 Wolf Pit Rd.,Farmington,CT,06032-2435,860-677-2683,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
520211,0520011,Noah Wallace School,Public Schools,Farmington School District,2 School St.,Farmington,CT,06032-2323,860-677-1659,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520111,0520011,Union School,Public Schools,Farmington School District,173 School St.,Unionville,CT,06085-1096,860-673-2575,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520311,0520011,West District School,Public Schools,Farmington School District,114 West District Road,Unionville,CT,06085,860-673-2579,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520511,0520011,West Woods Upper Elementary School,Public Schools,Farmington School District,50 Judson Ln.,Farmington,CT,06032,860-284-1230,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
530111,0530011,Franklin Elementary School,Public Schools,Franklin School District,206 Pond Rd.,North Franklin,CT,06254-1219,860-642-7063,,www.franklinschoolct.org,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
530011,0530011,Franklin School District,Public School Districts,Franklin School District,206 Pond Road,North Franklin,CT,06254,860-642-6113,,www.franklinschoolct.org,,,,,,,,,,,,,,,,,
5770038,5770038,Gateway Community College,Colleges and Universities,Gateway Community College,"Long Wharf Campus,   60 Sargent Dr.",New Haven,CT,06511,203-285-2000,,,,,,,,,,,,,,,,,,,
540211,0540011,Buttonball Lane School,Public Schools,Glastonbury School District,376 Buttonball Ln.,Glastonbury,CT,06033-3226,860-652-7276,860-652-7285,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540311,0540011,Eastbury School,Public Schools,Glastonbury School District,1389 Neipsic Rd.,Glastonbury,CT,06033-3414,860-652-7858,860-652-7866,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540811,0540011,Gideon Welles School,Public Schools,Glastonbury School District,1029 Neipsic Rd.,Glastonbury,CT,06033-2571,860-652-7800,860-652-7825,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
546111,0540011,Glastonbury High School,Public Schools,Glastonbury School District,330 Hubbard St.,Glastonbury,CT,06033-3047,860-652-7200,860-652-7267,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
540011,0540011,Glastonbury School District,Public School Districts,Glastonbury School District,628 Hebron Avenue,Glastonbury,CT,06033,860-652-7961,,www.glastonburyus.org/,,,,,,,,,,,,,,,,,
540411,0540011,Hebron Avenue School,Public Schools,Glastonbury School District,1363 Hebron Avenue,Glastonbury,CT,06033,860-652-7875,860-652-7887,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540611,0540011,Hopewell School,Public Schools,Glastonbury School District,1068 Chestnut Hill Rd.,South Glastonbury,CT,06073,860-652-7897,860-652-7904,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540111,0540011,Links Academy,Program,Glastonbury School District,"628 Hebron Avenue, Bldg. 4",Glastonbury,CT,06033,860-652-7971,860-652-7983,,,Special Education,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
541411,0540011,Links Transition,Program,Glastonbury School District,"628 Hebron Avenue, Bldg.4",Glastonbury,CT,06033,860-652-7971,,,,Transition Community-Based,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
540711,0540011,Naubuc School,Public Schools,Glastonbury School District,82 Griswold St.,Glastonbury,CT,06033-1006,860-652-7918,860-652-7930,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540911,0540011,Nayaug Elementary School,Public Schools,Glastonbury School District,222 Old Maide Ln.,South Glastonbury,CT,06073,860-652-4949,860-652-4950,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546100,0540011,Part-Time Vocational Agriculture Program,Program,Glastonbury School District,628 Hebron Ave,Glastonbury,CT,06033,860-652-4910,,,,Agricultural Science & Technology Education,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
540511,0540011,PreK-Eastbury,Program,Glastonbury School District,1389 Neipsic Road,Glastonbury,CT,06033,860-652-7858,,,,Pre-Kindergarten,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541011,0540011,PreK-Nayaug,Program,Glastonbury School District,222 Old Maids Lane,Glastonbury,CT,06073,860-652-4949,,,,Pre-Kindergarten,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545211,0540011,Smith Middle School,Public Schools,Glastonbury School District,216 Addison Rd.,Glastonbury,CT,06033,860-652-7040,860-652-4450,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
560111,0560011,Frank M. Kearns Primary School,Public Schools,Granby School District,5 Canton Rd.,Granby,CT,06035-2502,860-844-3044,,www.granby.k12.ct.us,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566111,0560011,Granby Memorial High School,Public Schools,Granby School District,315 Salmon Brook St.,Granby,CT,06035-1804,860-844-3014,860-844-3029,www.granby.k12.ct.us,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
565111,0560011,Granby Memorial Middle School,Public Schools,Granby School District,321 Salmon Brook St.,Granby,CT,06035-1804,860-844-3029,,www.granby.k12.ct.us,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
560011,0560011,Granby School District,Public School Districts,Granby School District,15B North Granby Road,Granby,CT,06035,860-844-5250,,www.granby.k12.ct.us,,,,,,,,,,,,,,,,,
560411,0560011,Kelly Lane Primary School,Public Schools,Granby School District,60 Kelly Ln.,Granby,CT,06035-2920,860-844-3041,,www.granby.k12.ct.us,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560311,0560011,Wells Road Intermediate School,Public Schools,Granby School District,134 Wells Rd.,Granby,CT,06035-1009,860-844-3048,,www.granby.k12.ct.us,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2940113,2940013,Great Oaks Charter School,Public Charter Schools,Great Oaks Charter School District,"510 Barnum Ave., 2nd Floor",Bridgeport,CT,06608,203-870-8188,203-870-8189,www.greatoakscharter.org,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2940013,2940013,Great Oaks Charter School District,Public Charter School Districts,Great Oaks Charter School District,510 Barnum Ave,Bridgeport,CT,06608,203-870-8188,203-870-8189,www.greatoakscharter.org,,,,,,,,,,,,,,,,,
575111,0570011,Central Middle School,Public Schools,Greenwich School District,9 Indian Rock Ln.,Greenwich,CT,06830-4004,203-661-8500,,www.greenwichschools.org/cms/,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
