"","school_id","year","category","year_score","type","count"
"2437","0156211","201314","","2009-10 ","CAPT",""
"2438","0156211","201314","Black or African American ","2009-10 ","CAPT","43.8 "
"2439","0156211","201314","Hispanic or Latino ","2009-10 ","CAPT","49.5 "
"2440","0156211","201314","English Language Learners ","2009-10 ","CAPT","24.4 "
"2441","0156211","201314","","2009-10 ","CAPT",""
"2442","0156211","201314","Eligible for Free or Reduced-Price Meals ","2009-10 ","CAPT","47.5 "
"2443","0156211","201314","Students with Disabilities ","2009-10 ","CAPT","14.3 "
"2444","0156211","201314","","2010-11","CAPT",""
"2445","0156211","201314","Black or African American ","2010-11","CAPT","48.0"
"2446","0156211","201314","Hispanic or Latino ","2010-11","CAPT","51.3"
"2447","0156211","201314","English Language Learners ","2010-11","CAPT","36.2"
"2448","0156211","201314","","2010-11","CAPT",""
"2449","0156211","201314","Eligible for Free or Reduced-Price Meals ","2010-11","CAPT","52.8"
"2450","0156211","201314","Students with Disabilities ","2010-11","CAPT","14.1"
"2451","0156211","201314","","2011-12 ","CAPT",""
"2452","0156211","201314","Black or African American ","2011-12 ","CAPT","47.9 "
"2453","0156211","201314","Hispanic or Latino ","2011-12 ","CAPT","46.0 "
"2454","0156211","201314","English Language Learners ","2011-12 ","CAPT","25.9 "
"2455","0156211","201314","","2011-12 ","CAPT",""
"2456","0156211","201314","Eligible for Free or Reduced-Price Meals ","2011-12 ","CAPT","48.4 "
"2457","0156211","201314","Students with Disabilities ","2011-12 ","CAPT","15.2 "
"2458","0156211","201314","","2012-13 ","CAPT",""
"2459","0156211","201314","Black or African American ","2012-13 ","CAPT","42.6 "
"2460","0156211","201314","Hispanic or Latino ","2012-13 ","CAPT","48.6 "
"2461","0156211","201314","English Language Learners ","2012-13 ","CAPT","24.9 "
"2462","0156211","201314","","2012-13 ","CAPT",""
"2463","0156211","201314","Eligible for Free or Reduced-Price Meals ","2012-13 ","CAPT","46.9 "
"2464","0156211","201314","Students with Disabilities ","2012-13 ","CAPT","14.7 "
"2465","0156311","201314","Black or African American ","2009-10 ","CMT",". "
"2466","0156311","201314","Hispanic or Latino ","2009-10 ","CMT",". "
"2467","0156311","201314","English Language Learners ","2009-10 ","CMT",". "
"2468","0156311","201314","","2009-10 ","CMT",""
"2469","0156311","201314","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT",". "
"2470","0156311","201314","Students with Disabilities ","2009-10 ","CMT",". "
"2471","0156311","201314","High Needs ","2009-10 ","CMT",". "
"2472","0156311","201314","Black or African American ","2010-11","CMT","."
"2473","0156311","201314","Hispanic or Latino ","2010-11","CMT","."
"2474","0156311","201314","English Language Learners ","2010-11","CMT","."
"2475","0156311","201314","","2010-11","CMT",""
"2476","0156311","201314","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","."
"2477","0156311","201314","Students with Disabilities ","2010-11","CMT","."
"2478","0156311","201314","High Needs ","2010-11","CMT","."
"2479","0156311","201314","Black or African American ","2011-12 ","CMT",". "
"2480","0156311","201314","Hispanic or Latino ","2011-12 ","CMT",". "
"2481","0156311","201314","English Language Learners ","2011-12 ","CMT",". "
"2482","0156311","201314","","2011-12 ","CMT",""
"2483","0156311","201314","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT",". "
"2484","0156311","201314","Students with Disabilities ","2011-12 ","CMT",". "
"2485","0156311","201314","High Needs ","2011-12 ","CMT",". "
"2486","0156311","201314","Black or African American ","2012-13 ","CMT",". "
"2487","0156311","201314","Hispanic or Latino ","2012-13 ","CMT",". "
"2488","0156311","201314","English Language Learners ","2012-13 ","CMT",". "
"2489","0156311","201314","","2012-13 ","CMT",""
"2490","0156311","201314","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT",". "
"2491","0156311","201314","Students with Disabilities ","2012-13 ","CMT",". "
"2492","0156311","201314","High Needs ","2012-13 ","CMT",". "
"2493","0156311","201314","","2009-10 ","CAPT",""
"2494","0156311","201314","Black or African American ","2009-10 ","CAPT","33.2 "
"2495","0156311","201314","Hispanic or Latino ","2009-10 ","CAPT","29.1 "
"2496","0156311","201314","English Language Learners ","2009-10 ","CAPT","24.5 "
"2497","0156311","201314","","2009-10 ","CAPT",""
"2498","0156311","201314","Eligible for Free or Reduced-Price Meals ","2009-10 ","CAPT","30.8 "
"2499","0156311","201314","Students with Disabilities ","2009-10 ","CAPT","12.7 "
"2500","0156311","201314","","2010-11","CAPT",""
"2501","0156311","201314","Black or African American ","2010-11","CAPT","31.3"
"2502","0156311","201314","Hispanic or Latino ","2010-11","CAPT","26.2"
"2503","0156311","201314","English Language Learners ","2010-11","CAPT","18.0"
"2504","0156311","201314","","2010-11","CAPT",""
"2505","0156311","201314","Eligible for Free or Reduced-Price Meals ","2010-11","CAPT","28.9"
"2506","0156311","201314","Students with Disabilities ","2010-11","CAPT","8.9"
"2507","0156311","201314","","2011-12 ","CAPT",""
"2508","0156311","201314","Black or African American ","2011-12 ","CAPT","38.5 "
"2509","0156311","201314","Hispanic or Latino ","2011-12 ","CAPT","32.9 "
"2510","0156311","201314","English Language Learners ","2011-12 ","CAPT","19.9 "
"2511","0156311","201314","","2011-12 ","CAPT",""
"2512","0156311","201314","Eligible for Free or Reduced-Price Meals ","2011-12 ","CAPT","36.3 "
"2513","0156311","201314","Students with Disabilities ","2011-12 ","CAPT","6.8 "
"2514","0156311","201314","","2012-13 ","CAPT",""
"2515","0156311","201314","Black or African American ","2012-13 ","CAPT","33.9 "
"2516","0156311","201314","Hispanic or Latino ","2012-13 ","CAPT","31.5 "
"2517","0156311","201314","English Language Learners ","2012-13 ","CAPT","13.8 "
"2518","0156311","201314","","2012-13 ","CAPT",""
"2519","0156311","201314","Eligible for Free or Reduced-Price Meals ","2012-13 ","CAPT","32.5 "
"2520","0156311","201314","Students with Disabilities ","2012-13 ","CAPT","8.3 "
"2521","0170311","2013-14","","2009-10 ","CMT",""
"2522","0170311","2013-14","Black or African American ","2009-10 ","CMT",". "
"2523","0170311","2013-14","Hispanic or Latino ","2009-10 ","CMT","49.6 "
"2524","0170311","2013-14","English Language Learners ","2009-10 ","CMT",". "
"2525","0170311","2013-14","","2009-10 ","CMT",""
"2526","0170311","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","55.5 "
"2527","0170311","2013-14","Students with Disabilities ","2009-10 ","CMT",". "
"2528","0170311","2013-14","","2010-11","CMT",""
"2529","0170311","2013-14","Black or African American ","2010-11","CMT","."
"2530","0170311","2013-14","Hispanic or Latino ","2010-11","CMT","54.7"
"2531","0170311","2013-14","English Language Learners ","2010-11","CMT","."
"2532","0170311","2013-14","","2010-11","CMT",""
"2533","0170311","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","62.8"
"2534","0170311","2013-14","Students with Disabilities ","2010-11","CMT","."
"2535","0170311","2013-14","","2011-12 ","CMT",""
"2536","0170311","2013-14","Black or African American ","2011-12 ","CMT",". "
"2537","0170311","2013-14","Hispanic or Latino ","2011-12 ","CMT","54.0 "
"2538","0170311","2013-14","English Language Learners ","2011-12 ","CMT",". "
"2539","0170311","2013-14","","2011-12 ","CMT",""
"2540","0170311","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","64.4 "
"2541","0170311","2013-14","Students with Disabilities ","2011-12 ","CMT",". "
"2542","0170311","2013-14","","2012-13 ","CMT",""
"2543","0170311","2013-14","Black or African American ","2012-13 ","CMT",". "
"2544","0170311","2013-14","Hispanic or Latino ","2012-13 ","CMT","48.3 "
"2545","0170311","2013-14","English Language Learners ","2012-13 ","CMT",". "
"2546","0170311","2013-14","","2012-13 ","CMT",""
"2547","0170311","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","52.7 "
"2548","0170311","2013-14","Students with Disabilities ","2012-13 ","CMT","44.4 "
"2549","0170511","2013-14","","2009-10 ","CMT",""
"2550","0170511","2013-14","Black or African American ","2009-10 ","CMT",". "
"2551","0170511","2013-14","Hispanic or Latino ","2009-10 ","CMT","69.7 "
"2552","0170511","2013-14","English Language Learners ","2009-10 ","CMT",". "
"2553","0170511","2013-14","","2009-10 ","CMT",""
"2554","0170511","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","63.0 "
"2555","0170511","2013-14","Students with Disabilities ","2009-10 ","CMT","41.1 "
"2556","0170511","2013-14","","2010-11","CMT",""
"2557","0170511","2013-14","Black or African American ","2010-11","CMT","."
"2558","0170511","2013-14","Hispanic or Latino ","2010-11","CMT","68.2"
"2559","0170511","2013-14","English Language Learners ","2010-11","CMT","."
"2560","0170511","2013-14","","2010-11","CMT",""
"2561","0170511","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","64.6"
"2562","0170511","2013-14","Students with Disabilities ","2010-11","CMT","39.6"
"2563","0170511","2013-14","","2011-12 ","CMT",""
"2564","0170511","2013-14","Black or African American ","2011-12 ","CMT",". "
"2565","0170511","2013-14","Hispanic or Latino ","2011-12 ","CMT","68.0 "
"2566","0170511","2013-14","English Language Learners ","2011-12 ","CMT",". "
"2567","0170511","2013-14","","2011-12 ","CMT",""
"2568","0170511","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","65.3 "
"2569","0170511","2013-14","Students with Disabilities ","2011-12 ","CMT",". "
"2570","0170511","2013-14","","2012-13 ","CMT",""
"2571","0170511","2013-14","Black or African American ","2012-13 ","CMT","49.9 "
"2572","0170511","2013-14","Hispanic or Latino ","2012-13 ","CMT","60.2 "
"2573","0170511","2013-14","English Language Learners ","2012-13 ","CMT","42.9 "
"2574","0170511","2013-14","","2012-13 ","CMT",""
"2575","0170511","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","62.2 "
"2576","0170511","2013-14","Students with Disabilities ","2012-13 ","CMT","33.1 "
"2577","0171111","2013-14","","2009-10 ","CMT",""
"2578","0171111","2013-14","Black or African American ","2009-10 ","CMT","75.1 "
"2579","0171111","2013-14","Hispanic or Latino ","2009-10 ","CMT","49.7 "
"2580","0171111","2013-14","English Language Learners ","2009-10 ","CMT",". "
"2581","0171111","2013-14","","2009-10 ","CMT",""
"2582","0171111","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","56.9 "
"2583","0171111","2013-14","Students with Disabilities ","2009-10 ","CMT","30.5 "
"2584","0171111","2013-14","","2010-11","CMT",""
"2585","0171111","2013-14","Black or African American ","2010-11","CMT","71.1"
"2586","0171111","2013-14","Hispanic or Latino ","2010-11","CMT","56.9"
"2587","0171111","2013-14","English Language Learners ","2010-11","CMT","."
"2588","0171111","2013-14","","2010-11","CMT",""
"2589","0171111","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","60.3"
"2590","0171111","2013-14","Students with Disabilities ","2010-11","CMT","26.9"
"2591","0171111","2013-14","","2011-12 ","CMT",""
"2592","0171111","2013-14","Black or African American ","2011-12 ","CMT","72.9 "
"2593","0171111","2013-14","Hispanic or Latino ","2011-12 ","CMT","58.3 "
"2594","0171111","2013-14","English Language Learners ","2011-12 ","CMT",". "
"2595","0171111","2013-14","","2011-12 ","CMT",""
"2596","0171111","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","64.7 "
"2597","0171111","2013-14","Students with Disabilities ","2011-12 ","CMT","26.9 "
"2598","0171111","2013-14","","2012-13 ","CMT",""
"2599","0171111","2013-14","Black or African American ","2012-13 ","CMT",". "
"2600","0171111","2013-14","Hispanic or Latino ","2012-13 ","CMT","53.3 "
"2601","0171111","2013-14","English Language Learners ","2012-13 ","CMT",". "
"2602","0171111","2013-14","","2012-13 ","CMT",""
"2603","0171111","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","57.6 "
"2604","0171111","2013-14","Students with Disabilities ","2012-13 ","CMT","32.0 "
"2605","0171211","2013-14","","2009-10 ","CMT",""
"2606","0171211","2013-14","Black or African American ","2009-10 ","CMT",". "
"2607","0171211","2013-14","Hispanic or Latino ","2009-10 ","CMT","54.6 "
"2608","0171211","2013-14","English Language Learners ","2009-10 ","CMT",". "
"2609","0171211","2013-14","","2009-10 ","CMT",""
"2610","0171211","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","63.4 "
"2611","0171211","2013-14","Students with Disabilities ","2009-10 ","CMT","34.1 "
"2612","0171211","2013-14","","2010-11","CMT",""
"2613","0171211","2013-14","Black or African American ","2010-11","CMT","."
"2614","0171211","2013-14","Hispanic or Latino ","2010-11","CMT","60.5"
"2615","0171211","2013-14","English Language Learners ","2010-11","CMT","."
"2616","0171211","2013-14","","2010-11","CMT",""
"2617","0171211","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","63.7"
"2618","0171211","2013-14","Students with Disabilities ","2010-11","CMT","39.4"
"2619","0171211","2013-14","","2011-12 ","CMT",""
"2620","0171211","2013-14","Black or African American ","2011-12 ","CMT",". "
"2621","0171211","2013-14","Hispanic or Latino ","2011-12 ","CMT","65.6 "
"2622","0171211","2013-14","English Language Learners ","2011-12 ","CMT",". "
"2623","0171211","2013-14","","2011-12 ","CMT",""
"2624","0171211","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","67.0 "
"2625","0171211","2013-14","Students with Disabilities ","2011-12 ","CMT","48.9 "
"2626","0171211","2013-14","","2012-13 ","CMT",""
"2627","0171211","2013-14","Black or African American ","2012-13 ","CMT",". "
"2628","0171211","2013-14","Hispanic or Latino ","2012-13 ","CMT","58.9 "
"2629","0171211","2013-14","English Language Learners ","2012-13 ","CMT",". "
"2630","0171211","2013-14","","2012-13 ","CMT",""
"2631","0171211","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","64.5 "
"2632","0171211","2013-14","Students with Disabilities ","2012-13 ","CMT","29.8 "
"2633","0171411","2013-14","","2009-10 ","CMT",""
"2634","0171411","2013-14","Black or African American ","2009-10 ","CMT",". "
"2635","0171411","2013-14","Hispanic or Latino ","2009-10 ","CMT","77.5 "
"2636","0171411","2013-14","English Language Learners ","2009-10 ","CMT",". "
"2637","0171411","2013-14","","2009-10 ","CMT",""
"2638","0171411","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","70.4 "
"2639","0171411","2013-14","Students with Disabilities ","2009-10 ","CMT","34.8 "
"2640","0171411","2013-14","","2010-11","CMT",""
"2641","0171411","2013-14","Black or African American ","2010-11","CMT","."
"2642","0171411","2013-14","Hispanic or Latino ","2010-11","CMT","66.0"
"2643","0171411","2013-14","English Language Learners ","2010-11","CMT","."
"2644","0171411","2013-14","","2010-11","CMT",""
"2645","0171411","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","64.6"
"2646","0171411","2013-14","Students with Disabilities ","2010-11","CMT","43.9"
"2647","0171411","2013-14","","2011-12 ","CMT",""
"2648","0171411","2013-14","Black or African American ","2011-12 ","CMT",". "
"2649","0171411","2013-14","Hispanic or Latino ","2011-12 ","CMT","72.5 "
"2650","0171411","2013-14","English Language Learners ","2011-12 ","CMT",". "
"2651","0171411","2013-14","","2011-12 ","CMT",""
"2652","0171411","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","70.1 "
"2653","0171411","2013-14","Students with Disabilities ","2011-12 ","CMT","45.1 "
"2654","0171411","2013-14","","2012-13 ","CMT",""
"2655","0171411","2013-14","Black or African American ","2012-13 ","CMT",". "
"2656","0171411","2013-14","Hispanic or Latino ","2012-13 ","CMT","63.2 "
"2657","0171411","2013-14","English Language Learners ","2012-13 ","CMT",". "
"2658","0171411","2013-14","","2012-13 ","CMT",""
"2659","0171411","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","67.3 "
"2660","0171411","2013-14","Students with Disabilities ","2012-13 ","CMT","49.4 "
"2661","0171711","2013-14","","2009-10 ","CMT",""
"2662","0171711","2013-14","Black or African American ","2009-10 ","CMT",". "
"2663","0171711","2013-14","Hispanic or Latino ","2009-10 ","CMT",". "
"2664","0171711","2013-14","English Language Learners ","2009-10 ","CMT",". "
"2665","0171711","2013-14","","2009-10 ","CMT",""
"2666","0171711","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","69.3 "
