"",,,,,"2011-12",,"2012-13",,"2013-14",,"2014-15",,"2015-16",
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Black or African American",29,32.6,43,42.6,26,24.8,16,17.6,24,26.1
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Hispanic/Latino of any race","*","*",30,26.3,17,11.4,21,13.0,39,19.8
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Two or More Races","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","White",7,10.4,7,7.4,6,5.4,7,5.5,6,5.3
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","American Indian or Alaska Native","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","Black or African American","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","Hispanic/Latino of any race","*","*",6,12.0,"*","*",6,9.7,10,14.5
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","Two or More Races","N/A","*","N/A","*","*","*","*","*","*","*"
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","White","N/A","N/A","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Goodwin College Early Childhood Interdistrict Magnet School","=""2450314""","Asian","N/A","N/A","N/A","N/A","N/A","*","N/A","*","N/A","*"
"Learn","=""2450014""","Goodwin College Early Childhood Interdistrict Magnet School","=""2450314""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","Goodwin College Early Childhood Interdistrict Magnet School","=""2450314""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","Goodwin College Early Childhood Interdistrict Magnet School","=""2450314""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","Goodwin College Early Childhood Interdistrict Magnet School","=""2450314""","Two or More Races","N/A","N/A","N/A","N/A","N/A","*","N/A","*","N/A","*"
"Learn","=""2450014""","Goodwin College Early Childhood Interdistrict Magnet School","=""2450314""","White","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"Learn","=""2450014""","LEARN ABA Program at Center School","=""2451214""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN ABA Program at Center School","=""2451214""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN Haynes Elementary Intensive Program","=""2451114""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN Haynes Elementary Intensive Program","=""2451114""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN Haynes Elementary Intensive Program","=""2451114""","Two or More Races","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN High School ABA at MS","=""2450614""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN High School ABA at MS","=""2450614""","Two or More Races","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN High School ABA at MS","=""2450614""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN Kelly Middle School Intensive Program","=""2450914""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN Kelly Middle School Intensive Program","=""2450914""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN Ledyard RICHES Program","=""2450714""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN Ledyard RICHES Program","=""2450714""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN SAILS Middle School Program","=""2450814""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"Learn","=""2450014""","LEARN SAILS Middle School Program","=""2450814""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"Learn","=""2450014""","LEARN SAILS Middle School Program","=""2450814""","White","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"Learn","=""2450014""","LEARN SAILS Program at Salem","=""2451014""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN SAILS Program at Salem","=""2451014""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN SAILS Program at Salem","=""2451014""","Two or More Races","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN SAILS Program at Salem","=""2451014""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","LEARN STS 18-21 Year Old Program","=""2450414""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Learn","=""2450014""","Learn ABA Program at Center School","=""2451214""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn ABA Program at Center School","=""2451214""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn ABA Program at Center School","=""2451214""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn ABA Program at Center School","=""2451214""","Two or More Races","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn ABA Program at Center School","=""2451214""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Haynes Elementary Intensive Program","=""2451114""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Haynes Elementary Intensive Program","=""2451114""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Haynes Elementary Intensive Program","=""2451114""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Haynes Elementary Intensive Program","=""2451114""","Two or More Races","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Haynes Elementary Intensive Program","=""2451114""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn High School ABA at MS","=""2450614""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn High School ABA at MS","=""2450614""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn High School ABA at MS","=""2450614""","Two or More Races","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn High School ABA at MS","=""2450614""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Kelly Middle School Intensive Program","=""2450914""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Kelly Middle School Intensive Program","=""2450914""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","Learn Kelly Middle School Intensive Program","=""2450914""","Two or More Races","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Kelly Middle School Intensive Program","=""2450914""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Ledyard RICHES Program","=""2450714""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Ledyard RICHES Program","=""2450714""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Pathways Program","=""2450514""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Learn","=""2450014""","Learn Pathways Program","=""2450514""","Two or More Races","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Pathways Program","=""2450514""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn SAILS Program at Salem","=""2451014""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn SAILS Program at Salem","=""2451014""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn SAILS Program at Salem","=""2451014""","Two or More Races","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn SAILS Program at Salem","=""2451014""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn STS 18-21 Year Old Program","=""2450414""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Learn Special Education","=""2459014""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","Learn Special Education","=""2459014""","Asian","N/A","*","N/A","*","N/A","*","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","Learn Special Education","=""2459014""","Black or African American","N/A","*","N/A","*","N/A","*","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","Learn Special Education","=""2459014""","Hispanic/Latino of any race","N/A","*","N/A","*","N/A","*","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","Learn Special Education","=""2459014""","Two or More Races","N/A","*","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","Learn Special Education","=""2459014""","White","*","*","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","American Indian or Alaska Native","N/A","*","N/A","*","*","*","N/A","*","N/A","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Asian","N/A","*","N/A","*","*","*","N/A","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Black or African American","*","*","*","*","*","*","N/A","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Two or More Races","*","*","N/A","N/A","*","*","*","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","White",10,14.3,"*","*",20,12.9,8,4.9,19,11.0
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","American Indian or Alaska Native","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","Black or African American","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","Hispanic/Latino of any race",8,4.9,"*","*",6,3.6,9,5.2,8,4.5
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","Native Hawaiian or Other Pacific Islander","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","Two or More Races","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","White","*","*","*","*","*","*","*","*",6,2.9
"Learn","=""2450014""","The Friendship School","=""2450214""","American Indian or Alaska Native","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","*"
"Learn","=""2450014""","The Friendship School","=""2450214""","Asian","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","*"
"Learn","=""2450014""","The Friendship School","=""2450214""","Black or African American","N/A","N/A","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","The Friendship School","=""2450214""","Hispanic/Latino of any race","N/A","N/A","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","The Friendship School","=""2450214""","Native Hawaiian or Other Pacific Islander","N/A","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
