"",,,,,"2011-12",,"2012-13",,"2013-14",,"2014-15",,"2015-16",
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Female","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Male","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Female","*","*","N/A","N/A","N/A","N/A","*","*","*","*"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Male","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Male","N/A","N/A","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","Female",12,4.6,"*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","Male",24,8.2,"*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Female",24,6.4,29,7.8,15,4.3,28,8.2,35,9.7
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Male",48,13.1,41,11.1,41,11.2,59,15.2,63,16.4
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","Female",8,4.0,8,4.1,"*","*",7,4.0,"*","*"
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","Male",25,10.8,30,13.0,"*","*",26,14.1,"*","*"
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""","Male","N/A","N/A","*","*","*","*","N/A","N/A","*","*"
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""","Female","N/A","N/A","N/A","N/A","*","*","N/A","*","N/A","N/A"
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""","Male","N/A","N/A","N/A","N/A","N/A","*","N/A","*","*","*"
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""","Male","N/A","N/A","N/A","N/A","*","*","*","*","N/A","N/A"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Female",11,4.7,8,3.6,11,5.3,7,3.3,17,7.7
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Male",32,11.8,31,11.7,24,9.1,23,8.9,29,11.1
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","Female","*","*","*","*","N/A","N/A","*","*","*","*"
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","Male","*","*","*","*",6,2.7,"*","*","*","*"
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""","Female","*","*","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""","Male","*","*",8,6.6,"*","*",9,8.0,7,6.7
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""","Female","*","*","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""","Male","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Female",10,5.6,7,3.7,9,4.7,11,5.7,11,5.5
"Portland School District","=""1130011""","Portland High School","=""1136111""","Male",23,12.0,29,15.6,16,8.5,19,11.0,17,9.4
"Portland School District","=""1130011""","Portland Middle School","=""1135111""","Female","*","*","*","*","*","*","*","*","N/A","N/A"
"Portland School District","=""1130011""","Portland Middle School","=""1135111""","Male","*","*","*","*","*","*","*","*",12,10.3
"Portland School District","=""1130011""","Valley View School","=""1130211""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Portland School District","=""1130011""","Valley View School","=""1130211""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","Female","N/A","N/A","*","*","N/A","N/A","*","*","N/A","N/A"
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","Male",9,13.6,"*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""","Female","N/A","N/A","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""","Male","N/A","N/A","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Helping Hands","=""1169011""","Female","N/A","*","N/A","*","N/A","*","N/A","N/A","N/A","N/A"
"Putnam School District","=""1160011""","Helping Hands","=""1169011""","Male","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","Female","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","*"
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""","Female","*","*","*","*","N/A","N/A","*","*","*","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""","Male","*","*","*","*",15,4.1,"*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Female",11,8.7,17,12.4,11,9.0,"*","*",8,5.3
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Male",46,25.8,37,23.4,29,19.9,"*","*",20,15.3
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""","Female",10,6.9,8,5.2,"*","*","*","*",7,5.1
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""","Male",37,25.0,36,25.0,"*","*","*","*",25,18.4
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","Female","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","Male","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""","Male","*","*","*","*","*","*","N/A","N/A","N/A","N/A"
"Regional School District 01","=""2010012""","ALPSS","=""2010512""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Regional School District 01","=""2010012""","ALPSS","=""2010512""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Female",9,3.9,11,5.0,7,3.1,17,8.3,16,7.2
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Male",28,12.4,37,18.6,28,14.1,43,21.9,32,15.2
"Regional School District 01","=""2010012""","LEAPSS","=""2010412""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Regional School District 01","=""2010012""","LEAPSS","=""2010412""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Regional School District 01","=""2010012""","SELC","=""2010312""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Regional School District 01","=""2010012""","SELC","=""2010312""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Regional School District 01","=""2010012""","TOTAL","=""2010212""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Regional School District 01","=""2010012""","TOTAL","=""2010212""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""","Female","*","*","*","*","*","*","N/A","N/A","N/A","N/A"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""","Male","*","*","*","*","*","*",6,3.5,6,3.8
"Regional School District 04","=""2040012""","Region 4 Transition Academy","=""2040112""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Regional School District 04","=""2040012""","Region 4 Transition Academy","=""2040112""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Female",17,5.2,15,4.6,10,3.1,"*","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Male",29,9.6,28,9.5,22,7.5,"*","*","*","*"
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""","Female","*","*","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""","Male","*","*",6,3.4,"*","*","N/A","N/A","*","*"
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","Female","*","*","N/A","N/A","*","*","*","*","N/A","N/A"
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","Male","*","*",6,3.2,"*","*","*","*",8,4.3
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Female",23,2.9,13,1.7,12,1.6,15,2.0,21,2.9
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Male",93,10.9,48,5.7,60,7.3,34,4.4,36,4.8
"Regional School District 06","=""2060012""","Early Childhood Learning Center","=""2068112""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Regional School District 06","=""2060012""","Early Childhood Learning Center","=""2068112""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""","Female","N/A","N/A","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""","Male","N/A","N/A","*","*","*","*",6,9.5,"N/A","N/A"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""","Female","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""","Male","N/A","N/A","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Female",26,8.9,16,5.8,6,2.1,"*","*",9,3.0
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Male",50,19.2,41,15.2,48,17.8,"*","*",47,17.4
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""","Male","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","AIM","=""2079112""","Female","*","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Regional School District 07","=""2070012""","AIM","=""2079112""","Male","*","*","N/A","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","FLEX","=""2079012""","Female","N/A","N/A","N/A","*","N/A","*","N/A","N/A","N/A","N/A"
"Regional School District 07","=""2070012""","FLEX","=""2079012""","Male","*","*","N/A","*","N/A","*","*","*","N/A","*"
"Regional School District 07","=""2070012""","Highlander Transition Academy","=""2070112""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Regional School District 07","=""2070012""","Highlander Transition Academy","=""2070112""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""","Female","N/A","*","N/A","*","N/A","*","N/A","N/A","N/A","N/A"
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""","Male","*","*","N/A","*","*","*","N/A","N/A","N/A","N/A"
"Regional School District 07","=""2070012""","LINKS","=""2079212""","Female","N/A","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
"Regional School District 07","=""2070012""","LINKS","=""2079212""","Male","N/A","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
"Regional School District 07","=""2070012""","Links","=""2079212""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Regional School District 07","=""2070012""","Links","=""2079212""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Female",17,4.4,"*","*",11,2.9,17,4.8,6,1.6
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Male",24,7.5,"*","*",60,18.1,45,14.0,38,11.1
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","Female","*","*","*","*","N/A","N/A","*","*","N/A","N/A"
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","Male","*","*","*","*","*","*","*","*",6,3.7
"Regional School District 07","=""2070012""","SAGE","=""3480415""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""","Female","*","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""","Male","*","*","N/A","*","*","*","N/A","*","N/A","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Female",23,4.3,17,3.3,25,4.8,19,3.7,14,2.9
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Male",89,14.2,72,11.9,64,11.0,50,8.8,47,8.9
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""","Female",6,2.0,"*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""","Male",29,9.4,"*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","Region Alternative High School","=""2086212""","Female","N/A","N/A","N/A","*","N/A","*","N/A","N/A","N/A","N/A"
"Regional School District 08","=""2080012""","Region Alternative High School","=""2086212""","Male","N/A","N/A","N/A","*","N/A","*","N/A","N/A","N/A","N/A"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Female","*","*","*","*",6,1.1,"*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Male","*","*","*","*",9,1.7,"*","*","*","*"
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","Female","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","Male","*","*","*","*","*","*","*","*","*","*"
