"",,,,,"2011-12",,"2012-13",,"2013-14",,"2014-15",,"2015-16",
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""","Students with Disabilities","*","*","*","*","N/A","N/A","N/A","N/A",7,15.9
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","Students with Disabilities",6,11.3,"*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Students with Disabilities",26,15.9,15,9.3,20,12.6,16,9.8,15,9.5
"Regional School District 06","=""2060012""","Early Childhood Learning Center","=""2068112""","Students with Disabilities","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","*"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""","Students with Disabilities","N/A","N/A","N/A","N/A","*","*","*","*","N/A","N/A"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""","Students with Disabilities","N/A","N/A","*","*","*","*","*","*","N/A","N/A"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Students with Disabilities",16,23.5,12,15.4,13,16.9,12,13.8,16,19.3
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""","Students with Disabilities","*","*","N/A","*","*","*","N/A","*","*","*"
"Regional School District 07","=""2070012""","AIM","=""2079112""","Students with Disabilities","*","*","N/A","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","FLEX","=""2079012""","Students with Disabilities","*","*","N/A","*","N/A","*","*","*","N/A","*"
"Regional School District 07","=""2070012""","Highlander Transition Academy","=""2070112""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""","Students with Disabilities","*","*","N/A","*","*","*","N/A","N/A","N/A","N/A"
"Regional School District 07","=""2070012""","LINKS","=""2079212""","Students with Disabilities","N/A","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
"Regional School District 07","=""2070012""","Links","=""2079212""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Students with Disabilities",11,20.8,6,15.0,13,23.6,17,30.9,14,29.8
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","Students with Disabilities","*","*","*","*","N/A","N/A","N/A","N/A","*","*"
"Regional School District 07","=""2070012""","SAGE","=""3480415""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""","Students with Disabilities","*","*","N/A","*","*","*","N/A","*","N/A","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Students with Disabilities",38,26.0,31,23.0,31,22.8,20,16.8,21,18.1
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""","Students with Disabilities",12,15.2,13,16.9,10,13.0,11,16.7,7,9.6
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Students with Disabilities",6,5.9,"*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","Students with Disabilities",6,6.1,18,18.4,12,12.8,12,12.1,7,7.3
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""","Students with Disabilities","*","*","*","*","*","*","*","*","N/A","N/A"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Students with Disabilities",13,17.1,8,10.7,9,11.1,11,14.9,12,15.2
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Students with Disabilities",16,25.4,13,22.8,8,14.0,11,18.0,12,24.5
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""","Students with Disabilities","N/A","*","*","*","N/A","*","N/A","*","N/A","*"
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""","Students with Disabilities","N/A","*","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Students with Disabilities",11,24.4,10,18.9,"N/A","N/A","N/A","N/A","N/A","N/A"
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""","Students with Disabilities","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Students with Disabilities","N/A","N/A","N/A","N/A",15,16.7,13,18.1,12,17.1
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""","Students with Disabilities","N/A","*","*","*","N/A","*","*","*","N/A","*"
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""","Students with Disabilities","N/A","*","N/A","*","N/A","*","N/A","N/A","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Students with Disabilities",10,11.6,8,9.1,7,8.2,11,15.1,6,7.8
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""","Students with Disabilities",6,12.2,"*","*",7,13.5,8,12.7,10,19.6
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""","Students with Disabilities","*","*","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""","Students with Disabilities","*","*","*","*","*","*","N/A","N/A","N/A","N/A"
"Regional School District 13","=""2130012""","Middlesex Transition Academy","=""2130312""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Regional School District 14","=""2140012""","Integrated Star Preschool Program","=""2148012""","Students with Disabilities","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""","Students with Disabilities","N/A","N/A","*","*","N/A","N/A","*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug Chiefs Alternative Program","=""2140312""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Students with Disabilities",8,12.5,14,18.4,10,13.0,6,7.9,9,10.3
"Regional School District 14","=""2140012""","Region 14 Transition Academy","=""2140412""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""","Students with Disabilities","*","*","*","*","*","*","*","*","N/A","N/A"
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""","Students with Disabilities","N/A","N/A","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""","Students with Disabilities",9,14.5,"*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""","Students with Disabilities","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Students with Disabilities",24,15.5,23,15.0,18,12.1,28,19.0,24,14.8
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""","Students with Disabilities","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""","Students with Disabilities","*","*","N/A","N/A","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Regional School District 16","=""2160012""","Community School","=""2160212""","Students with Disabilities","N/A","N/A","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""","Students with Disabilities",6,10.0,8,12.7,9,13.4,9,12.0,11,12.1
"Regional School District 16","=""2160012""","Prospect Elementary School","=""2160512""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""","Students with Disabilities","N/A","N/A","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Students with Disabilities",13,18.1,19,26.8,20,26.3,16,22.9,18,22.0
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""","Students with Disabilities","N/A","N/A","N/A","N/A","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Students with Disabilities",21,24.1,14,16.3,6,7.0,11,12.8,11,12.9
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""","Students with Disabilities",22,18.3,16,12.4,20,14.3,13,10.3,16,11.6
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Regional School District 18","=""2180012""","Alternative Program","=""2180412""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Regional School District 18","=""2180012""","Center School","=""2180312""","Students with Disabilities","N/A","N/A","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""","Students with Disabilities","N/A","*","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Students with Disabilities",8,21.6,6,15.4,7,15.6,9,17.0,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""","Students with Disabilities","N/A","N/A","*","*","*","*","*","*",6,13.3
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Students with Disabilities",30,16.7,28,14.7,28,14.6,17,10.6,19,12.8
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*"
"Regional School District 19","=""2190012""","STAAR Program","=""2190312""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","*"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""","Students with Disabilities","*","*","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","Students with Disabilities","*","*","N/A","N/A","N/A","N/A","*","*","*","*"
"Ridgefield School District","=""1180011""","District Program BMES","=""1180111""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Ridgefield School District","=""1180011""","District Program ERMS","=""1181011""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Ridgefield School District","=""1180011""","District Program RES","=""1180711""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Ridgefield School District","=""1180011""","District Program SES","=""1180911""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","Students with Disabilities","*","*","*","*","*","*","*","*","*","*"
