"District","District Code","School","School Code","Free/Reduced Price Meal Eligibility","Count","%"
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Department of Mental Health and Addiction Services","=""3370015""","Connecticut Valley Hospital","=""3370215""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Eligible for Free or Reduced-Price Meals",7,26.9
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Eligible for Free or Reduced-Price Meals",13,22.0
"Unified School District #2","=""3470015""","Virtual Academy","=""3470215""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Eligible for Free or Reduced-Price Meals",36,60.0
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","Eligible for Free or Reduced-Price Meals",14,7.7
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","Eligible for Free or Reduced-Price Meals",22,13.2
"Middletown School District","=""0830011""","ICM - Farm Hill","=""0830611""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Middletown School District","=""0830011""","ICM - Lawrence","=""0830711""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Middletown School District","=""0830011""","ICM - Spencer","=""0832011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Middletown School District","=""0830011""","ICM - Wesley","=""0830811""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Middletown School District","=""0830011""","ICM- Woodrow Wilson Middle School","=""0830411""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","Eligible for Free or Reduced-Price Meals",40,28.6
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""","Eligible for Free or Reduced-Price Meals",7,"*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""","Eligible for Free or Reduced-Price Meals","*","*"
"Middletown School District","=""0830011""","MHS- Alternative Education Program 3","=""0832211""","Eligible for Free or Reduced-Price Meals","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","Eligible for Free or Reduced-Price Meals",12,8.1
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Eligible for Free or Reduced-Price Meals",106,20.7
"Middletown School District","=""0830011""","Moody School","=""0831211""","Eligible for Free or Reduced-Price Meals","*","*"
"Middletown School District","=""0830011""","OASIS","=""0830311""","Eligible for Free or Reduced-Price Meals","*","*"
"Middletown School District","=""0830011""","STEM - Macdonough","=""0832111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""","Eligible for Free or Reduced-Price Meals",8,4.1
"Middletown School District","=""0830011""","Spencer School","=""0830111""","Eligible for Free or Reduced-Price Meals","*","*"
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""","Eligible for Free or Reduced-Price Meals","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""","Eligible for Free or Reduced-Price Meals",6,6.1
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","Eligible for Free or Reduced-Price Meals",65,21.7
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Eligible for Free or Reduced-Price Meals",6,5.1
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Eligible for Free or Reduced-Price Meals","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Eligible for Free or Reduced-Price Meals","*","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Eligible for Free or Reduced-Price Meals",18,14.4
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Eligible for Free or Reduced-Price Meals",15,8.6
"Newington School District","=""0940011""","Newington High School","=""0946111""","Eligible for Free or Reduced-Price Meals",52,18.0
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","Eligible for Free or Reduced-Price Meals",18,15.1
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""","Eligible for Free or Reduced-Price Meals","*","*"
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""","Eligible for Free or Reduced-Price Meals","*","*"
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Eligible for Free or Reduced-Price Meals",28,17.4
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""","Eligible for Free or Reduced-Price Meals",6,12.8
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""","Eligible for Free or Reduced-Price Meals","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Eligible for Free or Reduced-Price Meals",10,13.0
"Portland School District","=""1130011""","Portland Middle School","=""1135111""","Eligible for Free or Reduced-Price Meals","*","*"
"Portland School District","=""1130011""","Valley View School","=""1130211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","Eligible for Free or Reduced-Price Meals","*","*"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""","Eligible for Free or Reduced-Price Meals","*","*"
"Putnam School District","=""1160011""","Helping Hands","=""1169011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""","Eligible for Free or Reduced-Price Meals",15,3.7
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Eligible for Free or Reduced-Price Meals",26,15.2
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""","Eligible for Free or Reduced-Price Meals",27,16.2
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","Eligible for Free or Reduced-Price Meals","*","*"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Eligible for Free or Reduced-Price Meals",39,9.1
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""","Eligible for Free or Reduced-Price Meals",11,52.4
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""","Eligible for Free or Reduced-Price Meals",23,15.1
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Eligible for Free or Reduced-Price Meals",25,7.3
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""","Eligible for Free or Reduced-Price Meals",15,65.2
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Eligible for Free or Reduced-Price Meals",38,9.6
"Waterbury School District","=""1510011""","Carrington ESC","=""1511911""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Eligible for Free or Reduced-Price Meals",20,5.5
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""","Eligible for Free or Reduced-Price Meals",8,7.1
"Waterbury School District","=""1510011""","Crosby Autism","=""1514511""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Eligible for Free or Reduced-Price Meals",407,43.5
"Waterbury School District","=""1510011""","Crosby NVCC (Waterbury Transition Learning Center)","=""1514011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Eligible for Free or Reduced-Price Meals",61,13.8
"Waterbury School District","=""1510011""","Duggan CBL","=""1513611""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Eligible for Free or Reduced-Price Meals",32,8.0
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Eligible for Free or Reduced-Price Meals",137,79.7
"Waterbury School District","=""1510011""","Excel III","=""1513911""","Eligible for Free or Reduced-Price Meals",7,"*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Eligible for Free or Reduced-Price Meals",37,8.5
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Eligible for Free or Reduced-Price Meals",41,10.1
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Eligible for Free or Reduced-Price Meals",49,8.5
"Waterbury School District","=""1510011""","Hopeville Bilingual","=""1514211""","Eligible for Free or Reduced-Price Meals","*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Eligible for Free or Reduced-Price Meals",26,7.8
